symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
WDR61,-0.2712191719700419,6.157860710470672,-3.2396880022041925,0.0012580603730909022,0.01171035321569023,-1.2025409916967167
SLC13A1,0.13954430617272082,3.2382821388389926,3.2396375026768123,0.001258279574466715,0.01171035321569023,-1.202695706421026
KCNJ16,0.15285416394867588,3.635853847157363,3.2385843016095874,0.0012628592273918918,0.011736104195501603,-1.2059218530578777
TM9SF3,-0.24519660980813568,8.136343831580074,-3.238390376703002,0.0012637041542031277,0.011736104195501603,-1.2065157698071989
CHCHD7,-0.26129529340504654,5.965812758314364,-3.2377330913277174,0.0012665718259101835,0.011750380637015485,-1.2085285241478934
KCNN3,0.13250486816367055,3.2155335498525686,3.2371324336574308,0.0012691977012546545,0.011762386251291824,-1.2103675264371416
EDN3,0.2081707882388063,3.418545174540294,3.235951210113939,0.0012743763174928062,0.011797999618549753,-1.2139830548407025
PFKFB3,-0.3762315102182506,7.826132812251771,-3.233467924083591,0.0012853271389893866,0.011886920724140588,-1.221579819437383
ANKRD1,0.13777289675970866,2.9238839704480464,3.23276831744452,0.001288427953776524,0.01189315748096638,-1.2237190087450243
PCDHB1,0.048109910016609185,3.274492806041467,3.2323728678877686,0.001290183735779692,0.01189315748096638,-1.2249279780541782
DBI,-0.27552827853273415,9.42750728603699,-3.2321969241597626,0.001290965630998158,0.01189315748096638,-1.2254658276676258
HLA-DOA,-0.20333627052406658,4.407750910491342,-3.2321019429551368,0.001291387910354026,0.01189315748096638,-1.225756167850772
SCRIB,-0.2582626651677978,6.789418376873523,-3.2311379844846195,0.0012956808334282119,0.011914643410039715,-1.2287023460153934
PKIG,0.23577101042988519,7.55452156468525,3.230972537332842,0.001296418967057084,0.011914643410039715,-1.22920792218632
BAP1,0.1517951204090831,5.750853292866326,3.2249665473691964,0.001323479225087625,0.012150694923049796,-1.247544178712272
SLC25A28,-0.15481314255683926,4.812479669729995,-3.224332009753927,0.0013263684693841226,0.01215886526821211,-1.2494794919917123
ABCB6,-0.20892090221892975,4.861248782348649,-3.2239235820194296,0.0013282312506514135,0.01215886526821211,-1.2507249847565731
COPS7A,-0.21877863057209235,6.865903876753011,-3.223864874623321,0.0013284992055960921,0.01215886526821211,-1.250903999325491
AGL,-0.3974281915377591,7.3048662760045575,-3.220025673204467,0.0013461311891444492,0.012307485157892106,-1.2626039084125882
C20orf195,0.084121449552822955,3.271570155591228,3.216845270262818,0.0013609011720752148,0.012429657861187484,-1.2722859281595307
KCMF1,-0.17080638187221364,8.032229452750357,-3.2154845047989675,0.001367266299363411,0.012474892516505832,-1.2764256453050855
MRPL42,-0.26327886386314897,6.91750032818602,-3.21458344419286,0.0013714962420475513,0.012500572559095948,-1.2791659172639909
NR4A3,0.22105020965526748,3.624672695441159,3.213659774647631,0.001375844874510552,0.012526142042898161,-1.2819741756824268
CASC5,0.16519908113329357,3.7704162300138964,3.21338560284027,0.0013771381254137358,0.012526142042898161,-1.2828075976805913
STX10,-0.18548338528846092,6.855029927016336,-3.212659654445491,0.0013805678064233405,0.012544418586760229,-1.2850139890120635
SMC5,-0.2617418098003839,5.482984598219222,-3.2116586728290692,0.0013853098085468652,0.012574569608515841,-1.288055504213216
PSMC3,-0.25580359364219446,7.06208750807921,-3.2111676439466375,0.0013876414852924224,0.012582802462117735,-1.2895471762806086
HRASLS2,-0.34673493796525273,5.67480024818108,-3.2102754478106443,0.001391887412257508,0.012608358589803394,-1.2922569696684079
SPN,-0.17394073247340863,4.926435090704014,-3.2093556329049666,0.0013962773448783937,0.012634728690062567,-1.2950498847201084
SDS,-0.19447541937802684,4.111973322941211,-3.2090665565587146,0.0013976596388350462,0.012634728690062567,-1.295927472818084
WDR12,-0.20799185122215547,6.635065100282536,-3.208752702549147,0.0013991618456277203,0.012635375685668738,-1.2968801952357802
CYP2C9,-0.17198972877650706,3.465627183417473,-3.207047020916564,0.0014073519139806445,0.012694256453698165,-1.3020563166917096
LGR4,-0.3091074496064864,4.3704957811539185,-3.2067328440852676,0.001408865301334368,0.012694256453698165,-1.3030094383942314
PARVB,-0.2236781156802922,4.162324180554874,-3.20640331232543,0.0014104542691896703,0.012694256453698165,-1.3040090454536433
CNN3,0.4070841090263347,7.118701768660436,3.206200891762432,0.0014114311410248638,0.012694256453698165,-1.3046230220487365
SF3B2,-0.15930844963634502,8.09192666429781,-3.2056707888412377,0.0014139923555708863,0.012704354511090608,-1.3062307382599796
SATB1,0.3598092017767714,7.331203594835347,3.2049248436809328,0.0014176036956083326,0.012723857560582108,-1.308492633438675
HSPG2,0.2794862976926553,6.2606790379498545,3.2031468667853176,0.0014262458006170345,0.012788429351319441,-1.313881857530662
STK32B,0.2396432943377085,3.7480579675188217,3.2011027003930432,0.001436241903823458,0.01286499847319349,-1.3200743529983283
KRT17,0.4919226949936767,5.996191775004315,3.200160247621463,0.0014408723246043741,0.01289339855208291,-1.3229280841835447
PIGA,-0.15363018323573885,4.338975786680807,-3.1991159092510757,0.0014460194326721743,0.012914763838480316,-1.3260893736788377
C7,0.3219489957280014,4.873089256884246,3.1990824758273764,0.001446184492329827,0.012914763838480316,-1.3261905626342143
CKM,-0.19741079076638476,3.0435224236538163,-3.19640228891569,0.0014594732530718024,0.01302027047588905,-1.334299035944328
RPS26,-0.24960733449512834,10.639762080242498,-3.193435369570756,0.0014743151630945326,0.013139406176035227,-1.3432673033554527
OSM,-0.12286841212034139,3.7689735319200017,-3.1908265461279632,0.0014874807653292928,0.013232731967668911,-1.351146476520114
NCF2,-0.3384152919096063,5.46430865830599,-3.19076683204429,0.0014877833835932096,0.013232731967668911,-1.3513267521555443
PTS,-0.21543714415687334,7.729681244550601,-3.1904323785152093,0.0014894793741796332,0.0132344887653466,-1.3523364003822733
ITPKC,-0.15855781348921957,5.791923587499201,-3.187476918881724,0.0015045440899107772,0.013354907941800989,-1.3612538898627449
ARNTL,0.20218970571624426,4.841996279306865,3.186837398697331,0.0015078223449938525,0.013370569227897295,-1.3631824574760767
SEC61A1,-0.2849163635439055,7.2337612939930995,-3.1858648690363025,0.001512820288870646,0.013401433090577277,-1.3661145465851154
PRRG4,-0.21255319917975446,4.906793644596338,-3.1844593301985578,0.0015200705502663072,0.01345216743482167,-1.3703505888956142
TMED9,-0.2721114087179817,8.443185945068436,-3.1839045080590687,0.001522941338045965,0.013454988745057324,-1.3720222254479646
KLRC1,0.32582087517937186,3.4920897460829172,3.183808961305844,0.0015234362256631932,0.013454988745057324,-1.37231007203422
CCT7,-0.20422347040400937,8.085917969094787,-3.1818547622670104,0.0015335906944567094,0.013531141871570087,-1.3781955077817667
RUVBL2,-0.2238227419473881,7.544809570699146,-3.180266301244037,0.0015418907020009751,0.01359079708590081,-1.3829768782996812
TFAM,-0.24590129371475003,5.869156615484634,-3.178969706763814,0.0015486963685898837,0.013637174802976923,-1.386877998626547
GFI1B,0.09120524008835987,3.433193460312695,3.1779569428282164,0.0015540315189681373,0.013670524278412937,-1.3899240745566415
TGM5,0.15876122375362955,3.7825932298202862,3.1769829703040804,0.0015591783168343485,0.013702152133612902,-1.3928525919282837
TDO2,0.3821755664512593,4.083914869514115,3.1764903133346234,0.0015617876690721196,0.013703434972320927,-1.394333570253984
WIF1,0.4080001214620592,4.251296025510383,3.1763696406307083,0.0015624274249464644,0.013703434972320927,-1.3946962911142027
PAPOLG,0.1931246380197988,4.412328592537693,3.1752336321151273,0.001568461930943567,0.013739302326974687,-1.3981102784813872
IVL,-0.18848169566358902,3.5875585009200535,-3.1750145492904327,0.001569628175715292,0.013739302326974687,-1.3987685407421688
PRR13,-0.20233439049129678,8.661559733376173,-3.174686854884874,0.0015713740869539717,0.01374096627324503,-1.3997530582725437
NEU2,-0.08409677039945607,3.4196778513049084,-3.1742801326023606,0.0015735435406210902,0.013746326954268515,-1.4009748685284462
OSTM1,-0.24760339348702892,5.557480386465721,-3.172465605368943,0.001583255930576297,0.013817506303211319,-1.4064239359685438
TRIM24,-0.2411596562913723,6.260894734443958,-3.171540489344349,0.0015882289455932635,0.013847224133741069,-1.409200919995226
EN1,-0.48679656404320193,4.236331912243126,-3.169595664605959,0.0015987304986322232,0.013913363529198865,-1.4150362767219935
TBK1,-0.1888312304476389,7.268048437833258,-3.1695522644046616,0.001598965577687596,0.013913363529198865,-1.4151664574930525
POLB,-0.2673796471697753,8.100133339840433,-3.16811305798924,0.0016067791895142374,0.013967592324596207,-1.4194824415972214
ELOVL4,-0.18418197956428548,3.5310802287732597,-3.1669140637267246,0.001613315545431942,0.014010622317851436,-1.4230766130987202
MTX2,-0.22967472196479816,6.814069268644186,-3.1651325184442713,0.001623073011953116,0.014057615603000045,-1.428414639141005
SEMA6A,0.2625510495006424,3.776449875588022,3.1650260413442166,0.001623657904189209,0.014057615603000045,-1.4287335832952683
ZNF165,-0.2512925407156203,3.853059763942164,-3.164860744864134,0.0016245662839771738,0.014057615603000045,-1.4292286959023963
SPINT2,-0.27201384547162943,10.035352138001626,-3.1647648526511944,0.0016250934704102181,0.014057615603000045,-1.4295159104080426
ST8SIA1,0.24094632782655762,3.8026153681669808,3.163147756472947,0.001634007580940689,0.014120895259166502,-1.4343581365515483
ACOX3,0.26490721470578676,4.856530765509273,3.1625926436397545,0.0016370779791178554,0.014133599913557084,-1.4360198116687224
ADAMTSL2,-0.10794312752954241,3.314801428149474,-3.1614780961637083,0.0016432587548603397,0.014173106760670429,-1.4393552461733732
MDFI,-0.19800946282540713,4.14060571389122,-3.161142788832756,0.0016451224248460958,0.014175337810966554,-1.4403584760957173
C4BPA,0.18410201691205122,3.397503290761072,3.1606618522279746,0.0016477989197119988,0.014184561460912645,-1.4417972447590497
EXOSC4,-0.2606477526786018,6.98969094316832,-3.1601086979616877,0.0016508822840420486,0.014197266146698513,-1.443451797486329
C17orf75,-0.17870722191433228,3.7983061691554076,-3.157861956779897,0.001663460732904139,0.014291522561293147,-1.45016919533448
SIX1,-0.3560122948375417,4.186088514238679,-3.1555860694197424,0.001676292415544194,0.014387769304262702,-1.4569690188919209
VCP,0.23556444081366082,7.987605662233756,3.154109385051843,0.0016846668677616937,0.014445609491331338,-1.4613784698186896
PRMT2,-0.240348822569847,6.243388390051591,-3.153780458464928,0.0016865374950812179,0.014447622848261218,-1.4623603883263678
PDCD1,-0.10136943507818967,3.207438836889077,-3.1521351551471333,0.001695923226029876,0.014513947608813822,-1.4672704934267964
SLC30A1,0.26645620659968094,7.572017761721727,3.1518346724611623,0.0016976425391719804,0.014514597198419101,-1.4681669607621792
PPRC1,-0.13962557961690192,6.205617446668591,-3.151215836978662,0.0017011884791511601,0.01453084782191784,-1.4700129488067724
CLIC1,-0.18132643195590137,9.62822759394465,-3.14999914937226,0.0017081800418946743,0.014576469690834553,-1.4736413078834074
RPRM,0.15042604327106235,3.332445044340052,3.1490275469227873,0.001713782261809748,0.014610159204926348,-1.476537808885058
TPMT,-0.20874237323678463,5.398196482606826,-3.148404685099306,0.0017173825616010289,0.014626733639402398,-1.4783942035510655
STXBP2,0.22619238640892714,6.436308893302252,3.1480078495116506,0.0017196800069522542,0.014632190579385654,-1.4795767578676573
CDH16,0.07089225684178861,3.048105994104923,3.1476233046695605,0.001721908998590092,0.014637055125647443,-1.4807225485169715
DUSP6,0.3613408686380696,6.880197486581373,3.1470315806286124,0.001725344094668554,0.014652152927031412,-1.4824853859557452
IL13RA2,0.12306392040463478,3.3244370626622226,3.1447190409797723,0.0017388295959713293,0.014752490866108338,-1.4893717205010173
ID4,0.5310776671214484,5.8879333847923006,3.1438225353788325,0.0017440836199727216,0.014782866153166102,-1.4920400369599953
CLDN16,0.0792724231678406,3.0280877796919814,3.143097843711601,0.00174834140785022,0.014804747185170799,-1.4941964360250823
ACO1,0.23872720397881045,5.4634582005336565,3.1425893772325013,0.001751334522091912,0.014815887451260314,-1.4957091460120502
AHR,0.23302762735939084,6.963998703591537,3.141691898338704,0.0017566291042404357,0.01484645765421199,-1.4983786064390259
WAPAL,-0.2563277372377258,6.106074586778497,-3.140633351826234,0.0017628928450033896,0.014885152588020971,-1.5015261969639795
RPS24,-0.19572137741485246,11.495858493243965,-3.1399419294648023,0.0017669953061648232,0.014905542066903263,-1.5035815882192969
ZFHX4,0.2367709212896438,4.128920296853319,3.138426549415139,0.0017760173955473644,0.014967352707513665,-1.5080848252115375
PTK2,-0.2799328134470234,6.7177755641773524,-3.136799805676711,0.0017857497332152937,0.015034740181564898,-1.512916656689126
CYP4F11,0.1506599247429004,3.3913995946241173,3.1365217514496253,0.0017874181601724574,0.015034740181564898,-1.5137423036988524
RLN2,0.32831734148998004,3.9423569356614294,3.136137920676873,0.0017897236447055056,0.015038273213676928,-1.51488192434606
KCNK15,0.20411383304051478,3.771531059939272,3.135885119588341,0.0017912435938392355,0.015038273213676928,-1.515632434816304
CD1C,0.2224359494943491,4.8452279800385,3.1354311758959676,0.0017939758844000477,0.015046908842375329,-1.5169799460376954
FMO2,0.3619519070947282,5.669018717606869,3.1350169488582704,0.0017964724699951636,0.015049325721814211,-1.5182093952684736
ACTG2,0.5082629705857293,5.556262171000559,3.134818123290609,0.0017976719470690664,0.015049325721814211,-1.5187994648825285
MARCKS,-0.3550015233551692,7.4993703224768495,-3.1332464974888286,0.0018071792658886031,0.015114590223795589,-1.5234624211895715
CHRNA6,0.09574500484721515,3.442012456757431,3.1288467602656387,0.0018340417067169302,0.01532474584079842,-1.5365042321625202
NR1D2,-0.2968772364409585,5.022040138744059,-3.128438746723585,0.00183655136143351,0.015331211365010169,-1.5377127764343124
NPHS1,-0.09657543543067189,3.174393086255388,-3.127507807111733,0.0018422893327025042,0.015364588655739865,-1.5404696664751434
SGK2,0.14174647911315202,3.516153740133904,3.125903256208378,0.0018522179638003249,0.015430545789280837,-1.5452195269381184
MFNG,0.21773937509553856,4.702800202047847,3.125665690620898,0.0018536921515429085,0.015430545789280837,-1.545922578057871
GJA3,0.09600125154143745,3.1632942743731975,3.1247148204355204,0.0018596034979224045,0.01546517711266542,-1.5487360630158635
ASH2L,-0.25387758326417015,7.39207296608057,-3.123367778278155,0.0018680074735047906,0.015520453439317319,-1.552720342667011
MTMR12,-0.18579411928120676,3.964242097429075,-3.1215646117246734,0.0018793118754206418,0.015585590656230523,-1.558051140775592
BARX1,-0.16835159024341706,3.1522349024113034,-3.121063977890787,0.001882461598643934,0.015585590656230523,-1.5595306623658232
ITSN1,0.26627521581223923,6.317318692622598,3.1207275687450737,0.0018845808364545413,0.015585590656230523,-1.5605247220727358
YKT6,-0.2204324154234386,5.184940985332594,-3.120607836126918,0.0018853356320410147,0.015585590656230523,-1.5608784964693152
ATG16L1,-0.18211467204191517,4.121715859249356,-3.1204897693036893,0.0018860801989677887,0.015585590656230523,-1.5612273360554019
MRPL24,-0.2220921293502772,8.248420728723284,-3.1204334784790424,0.0018864352821003655,0.015585590656230523,-1.5613936481132766
ALOX12B,-0.0754624057252798,3.1808050803479624,-3.1199579043450925,0.0018894376662625526,0.015595806979841928,-1.5627986227500612
CAND1,-0.26076253474683597,6.074822096695648,-3.119508969201775,0.0018922759096131592,0.015604650638378544,-1.5641247081920708
PSMD4,-0.2318208402741147,8.671111473048706,-3.1188811527528455,0.0018962516534502577,0.0156107273348026,-1.5659788713936438
TNFAIP8,0.31129252301191207,6.477055622269434,3.1188344316009586,0.0018965478295112305,0.0156107273348026,-1.5661168409599222
NOTCH2,0.27477312770513995,6.396389338434127,3.1182627377234904,0.0019001753779794475,0.015626023220032106,-1.567804915309443
PIK3CB,-0.2208007549427056,6.1841562426064325,-3.1166860812166903,0.0019102128028726682,0.0156939529999734,-1.5724588482470958
GRB14,0.5926745163405307,4.67718744659562,3.1161975823443484,0.0019133326090698339,0.015704975467755365,-1.5739003234256819
SYN2,0.15128976505680827,3.30622196403335,3.114761460090799,0.0019225316100754419,0.01576583025086936,-1.578136802130989
SMC6,0.18928481504041045,6.032301596292505,3.113623120921643,0.0019298520804337301,0.015797960273429966,-1.5814934930430011
SEMA5A,0.28295254523332664,4.242901350315368,3.1135959576383647,0.0019300270759772347,0.015797960273429966,-1.5815735765648444
ZFP37,0.1261028456523786,3.530328626720322,3.1125559164435823,0.0019367383866621731,0.015810528190586134,-1.584639344659731
MYO3A,0.08572074667628662,3.107466190817201,3.112551050141524,0.0019367698389775002,0.015810528190586134,-1.5846536869059396
CSNK2A1,-0.23475068192668663,5.525805989141281,-3.1124963024696686,0.0019371237213837763,0.015810528190586134,-1.5848150409058306
KIF5B,-0.21329499053830442,6.023774198345423,-3.112248990825331,0.0019387230559788024,0.015810528190586134,-1.5855438910097162
SNX6,-0.18423828337921366,6.76270436410571,-3.1119448000356638,0.0019406918877120656,0.015811984088812694,-1.5864402921907734
DSCAM,0.10650802563760288,2.9487339848017204,3.110770744542067,0.0019483080637558497,0.01584781895076545,-1.5898992479004423
TFF3,-0.7513840681276935,7.663063615434118,-3.1107136985300845,0.0019486788247884146,0.01584781895076545,-1.5900672823696684
SLC18A1,0.14227983872616018,3.3749426419562334,3.1094524082595365,0.001956892976410196,0.015899980467023782,-1.5937817700925265
ATP1A1,0.22662258134983118,8.606089388427808,3.108785480919312,0.001961249206293683,0.0159207288510899,-1.5957452745451794
CEBPA,0.27287562624721884,7.0004765731217935,3.107095206835072,0.001972329718899535,0.01599597435933948,-1.600719791257612
STRA6,0.11657510700792868,3.5385116421270495,3.106511743524113,0.00197616793857906,0.016012399296816752,-1.6024363287643002
TRAPPC3,0.1985061860625075,7.88228220524978,3.106008002536153,0.0019794872443739953,0.016024593347672894,-1.6039180734193605
NGFRAP1,-0.3395899091868139,9.433090002192525,-3.103781911118406,0.0019942171612090287,0.016129053084064232,-1.6104632904138958
SLC30A10,0.06145012215034038,3.072651544449019,3.1027467161306594,0.002001101276314665,0.016169923579516122,-1.6135054504418518
ACP1,-0.23961612450336126,6.91349819198354,-3.101431986704594,0.002009875825661656,0.016225981071520793,-1.6173676689885204
GPR124,0.18135137431875778,4.478723391548568,3.0997026603114164,0.0020214713027245684,0.016304268062400935,-1.6224454130667585
ZNF167,0.22359940844702098,3.6827340710128613,3.099144995963182,0.0020252236530812974,0.016304268062400935,-1.6240822726056834
APCS,-0.10439208194769517,3.055704963540705,-3.099003417259977,0.0020261773113708584,0.016304268062400935,-1.6244977897679886
CFH,0.3751843826635574,6.001429486932039,3.098663820499232,0.002028466480888075,0.016304268062400935,-1.6254943920740228
PLCB2,-0.18026926458256856,3.655708277848135,-3.098613885793978,0.0020288032835800076,0.016304268062400935,-1.625640924714479
NEUROG3,-0.09854915840057059,3.166149985426959,-3.098208292607732,0.0020315408597260764,0.01631142624827337,-1.6268310469941172
OR52A1,0.08541649592511656,3.341521570086016,3.097464437045999,0.002036570389308733,0.01633695701941392,-1.6290133318659281
CCBP2,-0.09444751870115747,3.2655646885743623,-3.0965023205404454,0.0020430926603211565,0.01637440505985159,-1.6318351858654312
ZCCHC10,0.2471808969552122,6.287657726511144,3.0952493831754087,0.002051615228024384,0.016427802079702045,-1.6355087331186953
OSBP2,-0.12673206274422,3.3420085925075145,-3.0934851872206033,0.00206367084354743,0.01650936674837944,-1.6406788202186489
SLC2A4,-0.07819493128464224,3.0536821674485166,-3.0930973382886213,0.0020663299245668463,0.016515679541877274,-1.6418150526643291
NFYB,-0.24469289151456752,5.494673212949336,-3.0909654698641083,0.002081002286980375,0.016617913380298978,-1.6480580542045624
HECW1,0.2284625412768375,4.728827236310616,3.0899915714736395,0.0020877368632996464,0.016656632318574956,-1.6509086467970882
CCDC70,0.08681638957703176,3.194074237493195,3.0896869251724333,0.0020898476246690246,0.01665842438725345,-1.651800165167022
BRD1,-0.22248906731908463,6.611895575379553,-3.0893697992124807,0.0020920469361210333,0.0166609184308575,-1.6527281135265657
RPL39L,-0.27822599612662297,4.49781705512766,-3.0881319423238582,0.0021006520191299643,0.016691620216107088,-1.656349346451658
DARS2,-0.23477952707966707,4.900334639728926,-3.0880910203406313,0.0021009370471066183,0.016691620216107088,-1.6564690358022673
GCC2,0.2765378597721146,7.224010027001538,3.0878714508818623,0.0021024669897622664,0.016691620216107088,-1.6571112102288428
DRD4,-0.07740181710789884,3.15758867800975,-3.087728781034488,0.0021034616508749083,0.016691620216107088,-1.6575284527591627
CNOT2,-0.21094551212345172,7.791514581006804,-3.0869256218075183,0.0021090691673911846,0.016721094152961347,-1.659876968753374
MXD1,0.12085468787200551,3.7914164568899222,3.086652289783426,0.0021109806553206672,0.01672123869757142,-1.6606760831565142
FOXJ1,0.2150253393501838,3.6833162621357953,3.085424273947209,0.002119588181154192,0.01675802551701289,-1.664265467610048
EIF5,-0.26781591964496965,6.974785338245825,-3.085189155781547,0.002121239868872332,0.01675802551701289,-1.6649525397616358
EIF4G2,-0.2259934001588292,9.759397354619784,-3.0851781676273897,0.002121317088770427,0.01675802551701289,-1.6649846485640278
ZNF197,0.17449205187163164,4.091921219356878,3.084638897647629,0.002125110016746887,0.01677298629839902,-1.6665603286588775
DYNLT1,-0.17354036058439307,9.944945309575054,-3.0833792325056844,0.002133994105380701,0.01682806780243067,-1.6702398734928092
PLCD1,0.1492376302319082,6.670766217023674,3.082977230963351,0.002136836494014301,0.016835450414928014,-1.6714138333003374
UTF1,-0.12463902920070612,3.1885709669291984,-3.082490627118516,0.0021402817257558755,0.016846035591061913,-1.672834657505497
NECAP2,0.16732987099140476,6.810851523079846,3.082248942429917,0.0021419947881298152,0.016846035591061913,-1.673540266640046
MAPK13,-0.2644362638403026,6.325625818058263,-3.08079086649167,0.002152356398714254,0.01691246593722802,-1.6777960455057706
BAG5,-0.23183359031405323,4.785632363219974,-3.079654598796808,0.002160463036475046,0.016950191068409254,-1.6811111882315766
CCK,0.1448019902430071,3.7195359071512986,3.079580057457028,0.002160995826882792,0.016950191068409254,-1.6813286264958416
WNT2B,0.14298382362644677,3.3145157320509937,3.0792756794981075,0.0021631726468878264,0.016952210130712762,-1.6822164488280071
PHLDA1,0.385642754974645,4.5570699500555305,3.0789794359413984,0.002165293226776228,0.016953785264971318,-1.683080462667812
FOSL1,-0.1487306935210747,3.334380690854482,-3.077962363758947,0.00217258820990643,0.016995836200082895,-1.686046207106254
DUSP26,-0.1280153568132303,3.9987651671029463,-3.077011930195545,0.002179425630085812,0.017034236429130878,-1.6888167768533977
CNIH4,-0.27046194963776127,7.676610069275634,-3.0753006108145606,0.0021917867339346694,0.017115703301601237,-1.693803281067506
SIX6,0.08533386351636421,2.7779314512396014,3.074515349025356,0.00219748032257687,0.01714328382674866,-1.6960905046284465
XBP1,-0.41432662192643854,9.714534096147759,-3.074278441768014,0.0021992006992421005,0.01714328382674866,-1.6967804306010388
SLC7A2,0.3117661430132791,3.5756748120601984,3.0736750709804768,0.002203587856395125,0.01715723684500489,-1.698537345956165
PCDH11X,0.1527383650516931,3.1413203136461636,3.073249476183108,0.002206687224182089,0.01715723684500489,-1.6997764060194918
RELN,0.17253681340223634,3.71878663351096,3.073231460959082,0.0022068185072379475,0.01715723684500489,-1.6998288511673723
GUCA1A,-0.1318537378400421,3.3135242077821823,-3.07139692080636,0.0022202250531913495,0.017246286429011434,-1.705167924430346
COX5A,-0.23387508288460723,8.652444778825725,-3.071071199529276,0.0022226131817748,0.01724966574818544,-1.7061155497516758
DNAJB14,-0.18689549987650575,6.387091575932407,-3.0706718100095958,0.002225544652605293,0.017257252301852457,-1.707277366033571
RANBP9,-0.2922691724887318,5.344737250902016,-3.0655612208178797,0.0022633705353129656,0.017529434735803807,-1.7221310315290124
TP53I11,-0.2297581882241119,6.443859723696627,-3.0653943384491815,0.0022646156061540018,0.017529434735803807,-1.7226156618949444
TFF2,-0.12872541911563004,3.389821743546699,-3.063347797774798,0.0022799356086213806,0.01762090983819077,-1.7285567830735067
NUMB,0.1834864212038175,5.274243647575888,3.063282836057172,0.002280423453923466,0.01762090983819077,-1.728745304338144
SEMA6D,0.24377641832527197,3.5565611884039536,3.0626519483695582,0.002285166241312309,0.01764212259027125,-1.7305759615859149
MYT1L,0.14668921731543785,3.243201308734292,3.0621350830704555,0.0022890585968660094,0.01765673845198305,-1.7320754855578961
MXD3,-0.14940370898804844,5.854275420035042,-3.0583914600767734,0.0023174329024123726,0.017860006452099543,-1.7429291136856904
PROSC,-0.28856441447801523,5.825851117076682,-3.057636207088867,0.0023231962387613653,0.01788881358390617,-1.7451172049974035
PARD6A,-0.14887977846778372,3.90179703870188,-3.057190414431055,0.0023266042550390406,0.01789945015723415,-1.7464084930785164
TIE1,0.2110363981017447,4.302591846714157,3.055434472409925,0.0023400728471861336,0.017977715956486097,-1.7514929976971612
RECQL,-0.20862536400326187,6.880547623537083,-3.055333639749686,0.0023408484318341275,0.017977715956486097,-1.7517848826286322
CDC7,-0.25068983208424617,4.405641465734135,-3.0547710861458985,0.002345179813388074,0.017995332851297542,-1.7534131608365602
FTH1,-0.25079597098040246,9.449813316511769,-3.0543592077326847,0.002348355734420204,0.018004060630554895,-1.754605134113267
ERH,-0.18625337281670964,9.993319783509072,-3.0522366905029923,0.0023647847611629677,0.01811429229019196,-1.7607452115521918
TAOK2,-0.14339273742278508,3.9131418462823917,-3.0515008188586963,0.00237050524454986,0.018142376360367734,-1.7628729947913042
HK1,-0.20361959238803493,8.457388997725076,-3.0508116425618175,0.0023758742428540603,0.018167724080421697,-1.764865306292977
VPS11,0.18079617527262573,5.846879400119622,3.050080005028514,0.0023815862431840894,0.018186356415671776,-1.7669798893580086
ZNF223,0.2011059620643035,3.5420020930121097,3.049613056247598,0.0023852383648351274,0.018186356415671776,-1.7683292101497239
SNX15,0.17992166869233803,5.675821920135734,3.0493415609963845,0.002387364158069509,0.018186356415671776,-1.7691136455400498
TIMM44,-0.1634639388410185,4.521522480885474,-3.049293383503228,0.0023877415668186763,0.018186356415671776,-1.7692528384290327
AP1S1,-0.23176370594662588,4.7817823272399105,-3.0491829861794844,0.002388606594449644,0.018186356415671776,-1.7695717868357512
SNAPC2,-0.10674899625321982,4.159366414343857,-3.0486510705923675,0.002392778496225102,0.018202428663789922,-1.7711083846701827
PPAT,-0.26255725360672877,5.277902097524189,-3.0480222616021675,0.0023977189720587357,0.018208764153207897,-1.7729245526269004
MAK,0.18494797216812314,3.626408021075084,3.047868241940088,0.0023989305119971834,0.018208764153207897,-1.7733693470283027
EIF1,-0.22359523693639585,9.325751709473101,-3.047758212515068,0.002399796362583106,0.018208764153207897,-1.7736870883756888
DCHS2,0.1399508871885164,3.116191545524731,3.0444220791826777,0.0024261858154757737,0.018388265923986735,-1.7833158389779973
TMC5,0.5350188975041772,5.709856899247307,3.0442420359455316,0.0024276175348016907,0.018388265923986735,-1.7838351888331783
VPS72,-0.22327735296269577,7.263526419582332,-3.0439483373030694,0.002429954715165945,0.01839019712454638,-1.7846823232848967
PPP3CB,-0.23601854227320385,6.31587011100557,-3.043311961343405,0.0024350259192159967,0.01841279873160589,-1.7865175924735803
DUSP12,-0.19395403296101327,6.649577304108407,-3.042100094311719,0.0024447099994187762,0.01847021275865409,-1.7900115126586904
TTBK2,0.18034706370528208,3.8353553901962916,3.041731681944389,0.002447660992710316,0.018476702468049153,-1.7910734104938193
CTSH,-0.24688947798101965,8.572630992262283,-3.0403199364440723,0.00245899938769624,0.018546441154682486,-1.7951414165368167
SUV39H2,0.11906405892731665,3.6943970284747745,3.039564954229611,0.0024650827573290063,0.01857645982314828,-1.7973161783663603
IRS4,0.10937011808071449,3.3357532039738937,3.0385782551031073,0.0024730540244125468,0.01862064206616506,-1.8001576213841917
MINK1,0.20322894804672292,7.887406638280743,3.035629936251871,0.002497013732407965,0.018775744000954966,-1.808642695770307
IL6R,0.2594313156075445,4.430782956534404,3.035520733060481,0.002497905253750236,0.018775744000954966,-1.8089568220597343
