symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
G3BP2,-0.2804777021238567,6.780206628606214,-3.4462075926692837,6.053206266605212e-4,0.006374313145307746,-0.5674167413186124
PDHA1,-0.23737282690887304,6.489590573923068,-3.4442657376183847,6.09605551447037e-4,0.0064049772466225835,-0.5737463360317134
ADAR,-0.22028687419600207,9.544964748920219,-3.4433092125761964,6.117266181388802e-4,0.0064110524913754,-0.5768629251769832
GOT2,-0.3175906923892509,6.826451309335069,-3.441571047703984,6.155985781461484e-4,0.0064110524913754,-0.5825241523398148
UBE2E1,-0.209525065823031,9.275201482969237,-3.4415543329349862,6.156359229110775e-4,0.0064110524913754,-0.5825785792168281
CCND1,-0.5088992975937202,7.4698296420749175,-3.44153419206043,6.156809252167586e-4,0.0064110524913754,-0.5826441618912721
METTL5,-0.23145630260191186,8.601454383854907,-3.435860555118581,6.284808509177263e-4,0.006529762070225375,-0.6011039341687692
PTMS,-0.2720812851549813,6.24448162719377,-3.4330663789141185,6.348754069468538e-4,0.006581541718682385,-0.6101843022797198
CXorf56,-0.17695710385405905,5.292621722746223,-3.432310647165145,6.366153150993834e-4,0.006584945554187636,-0.6126390178262255
OAS3,-0.3660663128054383,6.440102345699925,-3.4279743121789235,6.466850272984663e-4,0.006652411008361964,-0.6267139415863108
RAB11FIP1,-0.429869840098014,7.090502472207337,-3.4278800936062823,6.469054581225808e-4,0.006652411008361964,-0.6270195670821233
PSMA1,-0.2189995150330747,8.584265161483328,-3.427662083382009,6.474157765908535e-4,0.006652411008361964,-0.6277267159911117
PSMD8,-0.2633532775452407,8.465690708416878,-3.4256082275309967,6.522418988564791e-4,0.006687271336627418,-0.6343865799475044
MID1IP1,-0.20576041614997406,6.0103344435605335,-3.4161906175683456,6.748037455483806e-4,0.006903419896892972,-0.6648750345374452
NDUFS3,-0.21958954620087984,7.784473737395057,-3.415140540670631,6.773639955665596e-4,0.006914448663715537,-0.6682695310313278
IFITM3,0.271443172175813,10.142669110837295,3.4122131379087857,6.845493243813188e-4,0.006964281572670782,-0.677727395772175
VPS13C,0.3009922437306044,7.430562327778086,3.411936674407383,6.852315630987972e-4,0.006964281572670782,-0.6786201914181582
NUSAP1,-0.4075840964493445,5.7457809502881805,-3.410292386186226,6.893023365182678e-4,0.0069904247822993905,-0.6839287233735716
COX6C,-0.3805843677498792,11.381985755525465,-3.4079019240909254,6.952606162348206e-4,0.007035554825890321,-0.6916418568838809
PARG,-0.16093146432791045,6.16719360992764,-3.406471516275668,6.988488467075741e-4,0.0070565581599368685,-0.6962547600115894
ARAF,0.17751488784345842,6.889278494873056,3.4051968224569187,7.02060990881382e-4,0.0070736814739992375,-0.7003639310022205
CYB561,-0.34989919727857904,7.053653774007242,-3.4014308381268674,7.116315339976402e-4,0.007145299260054874,-0.7124955033156981
PLOD2,-0.4548639753915829,6.497100658557527,-3.3999386802633107,7.154570728102223e-4,0.007145299260054874,-0.7172986956985836
HSD17B7,0.27384104706744483,7.896602500670613,3.3997679607453986,7.158959759740925e-4,0.007145299260054874,-0.7178481050704528
ZNF7,-0.242428863734652,6.161948687684569,-3.3996002279490756,7.16327444755499e-4,0.007145299260054874,-0.7183878766891487
STX6,-0.23437793198426868,5.566555333637833,-3.3994059694072245,7.168274498833186e-4,0.007145299260054874,-0.7190129772714053
SFN,-0.3526655780225145,8.884029437349625,-3.397160751849285,7.226300856429042e-4,0.007187781129049356,-0.7262353189971593
NCBP2,-0.2444730851217041,5.899383030880737,-3.3942026301415456,7.303419675927595e-4,0.0072347858902327665,-0.735743887269571
YTHDF1,-0.21859184413316968,8.2766098504343,-3.3941585425661254,7.304574821649804e-4,0.0072347858902327665,-0.7358855417316974
ATP6V0B,-0.3048601063003931,8.24552219976759,-3.3898664748110976,7.417849904187833e-4,0.007331413093863611,-0.7496675715557988
DPM1,-0.24954220264996027,8.483199202828894,-3.387266626110419,7.487257440276327e-4,0.007384367010335955,-0.7580076333505126
SNRK,0.2446864374274845,6.852853421588307,3.3858986017486457,7.524021529459495e-4,0.007404970555892098,-0.7623936460635585
MMP11,-0.4902468358694779,6.973174572951842,-3.382387731979511,7.619142484789522e-4,0.0074827999350617095,-0.7736420042696857
SAC3D1,-0.2868440426835322,6.538110749788933,-3.381350016083429,7.647471162520892e-4,0.007494843061588227,-0.7769645538076464
RPA1,0.24869224756612665,7.328892219096966,3.380076348643459,7.68237508101506e-4,0.007503574108589497,-0.7810412275590517
PLCXD1,-0.20840614866090615,5.967038565883274,-3.3798515942616696,7.688549676110994e-4,0.007503574108589497,-0.7817604534139466
PCMT1,-0.28845352870193863,7.5635732587441655,-3.3771751613726098,7.762434142974164e-4,0.007559865402291121,-0.7903216361501748
PSMD6,-0.22442981377315693,7.168173682468948,-3.3765594861454074,7.779523418648593e-4,0.007560724322499101,-0.7922900891973423
DYNLL1,-0.21727648384899595,9.958236707733827,-3.374495094976992,7.837080461987374e-4,0.007600827516667587,-0.7988878899476797
NDUFB7,-0.2512123458009146,7.808404388824975,-3.3724402626823635,7.894764231802121e-4,0.007640886958787737,-0.8054512773160605
SYNCRIP,-0.32847347299652585,6.7119444944761915,-3.367671968700362,8.030146135665653e-4,0.0077558243732671365,-0.8206669448847688
UAP1,-0.27573440635130353,8.303439302616836,-3.366918557035416,8.051733593998851e-4,0.007760606862810877,-0.8230691890074562
MAPRE1,-0.2610073475904143,6.695160479600671,-3.365618347217093,8.089115428962835e-4,0.007780561541466315,-0.8272136735494806
RHBDD3,-0.1878776524048939,5.7478844274438226,-3.36422583553005,8.129329969176329e-4,0.007803153149425427,-0.8316506630993787
NSMAF,-0.257891218663362,6.132570970181188,-3.362613882332906,8.176113954883395e-4,0.00783194488696736,-0.8367846526364824
TFB2M,-0.2815767416630497,6.440486133387716,-3.3609014618221584,8.226088014892085e-4,0.007863668153580241,-0.8422360262814257
ACBD3,-0.27861649780552183,7.280813706359799,-3.3592563316816744,8.274365704853649e-4,0.007893643356470812,-0.8474706635012152
WDR3,-0.224541940622994,6.636942861743308,-3.35695405950631,8.342370206808128e-4,0.007942276941787738,-0.8547921100977884
CCDC22,0.2113219821676943,5.6785743172327825,3.3535805478415774,8.44295603850448e-4,0.008021668008069938,-0.8655114570727225
C1orf27,-0.2453812815091688,7.047876697824388,-3.3524809359382908,8.475985342113955e-4,0.008036681223772683,-0.8690032319474073
MORF4L2,-0.27038887501715014,9.30468685451185,-3.3512158081640107,8.514134866272992e-4,0.00805647852964777,-0.8730192296285768
PDXK,-0.3147943893940422,6.8697390162029714,-3.3466952387909554,8.651759163341598e-4,0.00817013289412724,-0.8873572929518332
RYBP,0.26645220557005056,7.222397281860433,3.34538671630588,8.691980013806212e-4,0.008191532679677975,-0.8915040996614172
RNASEH1,-0.23828161354849267,5.429175116679408,-3.343821135512988,8.740330535661276e-4,0.008220492328399163,-0.8964634879774405
EEF1A1,0.22247098177412333,11.324297407888986,3.342818901838816,8.77141405112646e-4,0.008233128078170008,-0.8996371506019223
GTPBP8,-0.19451957058154204,5.806060331290108,-3.342102051743053,8.793709590519203e-4,0.008237480971841784,-0.901906557567755
IDH2,-0.3067208139529971,7.992826129889701,-3.3384179995986343,8.909124403922334e-4,0.008328870810480497,-0.9135621371267213
STAT1,-0.4293240901099494,7.233762682864898,-3.3345836105118805,9.030742552944983e-4,0.00842568280189767,-0.9256801787376157
MX1,-0.50753018694523655,8.416306719274283,-3.3336909963341226,9.059274695558966e-4,0.008430401900964299,-0.9284992307697992
SRP54,-0.22427328189046647,7.496476164263772,-3.3331183141850023,9.077624380705201e-4,0.008430401900964299,-0.9303074907119173
MAPKAPK5,-0.18650999191231998,5.863557973312329,-3.332732208050042,9.090015340160862e-4,0.008430401900964299,-0.9315264624736557
AATF,-0.2502139499363056,6.3399749057478205,-3.3307739943544723,9.153100801871798e-4,0.008472066516018242,-0.9377066209868374
SNAP29,-0.2338096564088337,6.647312277425777,-3.32955269187303,9.192651714151005e-4,0.008491825791388997,-0.9415592993417627
IDH3A,-0.25072794734778375,5.843778508418311,-3.328536310443696,9.225687373414343e-4,0.00849194140573755,-0.9447645013405896
SCAMP2,-0.1754519815387099,6.569630464456197,-3.3284289333087163,9.229183907200296e-4,0.00849194140573755,-0.9451030645415992
SUV420H1,-0.24330897443112223,7.312943037930113,-3.3273676368405973,9.263809283739603e-4,0.008507021714300244,-0.9484487959577912
MEA1,-0.1961592676264113,8.335354161770107,-3.3252550543429433,9.333092811280762e-4,0.008534206778489954,-0.9551056360028571
EPRS,-0.32190381590233436,6.024346448543364,-3.3250983278862036,9.338251883665241e-4,0.008534206778489954,-0.955599325356971
ARPC5L,-0.21765950410448184,7.905133418480814,-3.3247934574747893,9.348295099267666e-4,0.008534206778489954,-0.9565596047967828
NUP93,-0.25674639952151285,6.109795685772354,-3.323097603694096,9.404344199621312e-4,0.008568606580319028,-0.9618996462829603
TMF1,-0.24625903952879613,7.019121029126004,-3.3218356057484333,9.446256406938046e-4,0.008590016791104481,-0.9658718209485455
NACAP1,-0.16303755772129175,10.158469815105049,-3.3204257992405846,9.493282542590597e-4,0.008615985031358976,-0.9703075052142847
LY75,0.3793866439080374,6.1609981213448295,3.3161252087341877,9.63808118592328e-4,0.00873041722957905,-0.9838272554323924
MELK,-0.3665930044757663,6.554714937097995,-3.3136199749315307,9.723373412047033e-4,0.008784434385136774,-0.9916951532288554
PCK2,-0.20028607007308785,6.5442356840641125,-3.3126037056020916,9.758172253368612e-4,0.008784434385136774,-0.9948851961064786
CRNKL1,-0.3031487796850981,6.291167208489027,-3.3125794341035095,9.759004763570313e-4,0.008784434385136774,-0.9949613721569834
SOLH,0.27098281495563936,5.069383791973997,3.3121706384801475,9.77303632558625e-4,0.008784434385136774,-0.9962442954524384
LY96,-0.382791731978324,6.7014304011908585,-3.3111786442496327,9.807163571822367e-4,0.008798157319721412,-0.9993568354359121
SRPX,0.37944509130845816,5.614125241449373,3.309581258629671,9.86235042849566e-4,0.00883068421284688,-1.0043669957147072
FBXO3,-0.3027474856268757,5.671405981047402,-3.308467608785445,9.900995421474187e-4,0.008845686194923362,-1.0078585499326804
SHFM1,-0.22096076364575315,8.175617268234634,-3.3080067548133174,9.917028681553951e-4,0.008845686194923362,-1.0093031036617832
RPL31,-0.33963844959138034,5.487274152048175,-3.3045306514681703,0.001003874194379396,0.008926520214354106,-1.0201927424409716
ZNF673,0.24326790223312234,5.3201861640571835,3.3043267839392345,0.0010045923070816517,0.008926520214354106,-1.0208310580047542
CCNF,-0.21478177838421036,5.576418032190313,-3.3025700836113763,0.0010107999703074756,0.008952575532268197,-1.0263297657872616
DOCK10,0.28397859905101647,5.1179660930085,3.3024113137561026,0.0010113627664534491,0.008952575532268197,-1.0268265976214979
PPP4R1,0.1999875099969207,7.84600371838648,3.3014539775897593,0.001014762430138437,0.008965656698098123,-1.0298218606464422
PCBP4,-0.19190330091189658,5.402051095143156,-3.2973729839403263,0.0010293740023717493,0.009075363200286044,-1.0425808521603424
ZMYM2,-0.26925503564255043,6.385753061767435,-3.2969027236543216,0.0010310702028192076,0.009075363200286044,-1.0440501146333991
CCT8,-0.23984451613305235,9.236746178077247,-3.2945663804715477,0.0010395357546725905,0.00911061637328947,-1.0513466917900347
GBE1,-0.24486830095916404,6.846357268982124,-3.2941904552046197,0.0010409038955067418,0.00911061637328947,-1.0525202684015609
NUDT9,-0.2276830148513286,7.172321742266044,-3.2941821051137317,0.0010409343037434701,0.00911061637328947,-1.0525463345383024
SOD1,-0.24554373848227312,10.067545193307694,-3.289296907830568,0.0010588664826289176,0.009211981144409003,-1.067785315315275
NDUFA4,-0.28518347910256375,9.463250344794586,-3.28908938179788,0.001059634558054122,0.009211981144409003,-1.0684321924580074
LCN2,-0.4407467900989689,5.025680671477515,-3.288913697525003,0.0010602851875968907,0.009211981144409003,-1.0689797851858636
CDK4,-0.24695257847496935,7.878005093159821,-3.2888787788177876,0.0010604145497422582,0.009211981144409003,-1.0690886204192394
MTCH1,-0.19595651188230626,9.415489673999446,-3.2880339372679854,0.0010635488696657837,0.009222036202585281,-1.0717214970806603
IFITM2,0.2839187964719176,9.801684103804094,3.285884154507414,0.0010715632385832315,0.009260252419413988,-1.0784181653354024
FXR2,0.17718348953410132,6.164924849902327,3.285787113202804,0.0010719263250768604,0.009260252419413988,-1.0787203534926153
MKI67,-0.27839533749613815,5.897755768938723,-3.2824059415044116,0.0010846486592815505,0.009352839178462908,-1.0892439926494664
ACOX2,0.5351357613181513,5.272515225859054,3.2795766155566635,0.0010954019891811107,0.009428137047103102,-1.0980420106096034
ATP6V1B2,0.24382441478012948,7.827069945084162,3.275709137313522,0.0011102609033128623,0.009538429307466855,-1.1100563902665828
RAP1B,-0.25570763538494495,8.382382182051456,-3.2739242012795753,0.0011171814685369047,0.009580241821185038,-1.1155967018225708
FBXO34,-0.1657196504009454,7.411199145122348,-3.2721143994480864,0.0011242392426044098,0.009607456464124189,-1.1212112161783763
RPL24,-0.2636975465622697,10.941944421266586,-3.2720543814241534,0.0011244740041611591,0.009607456464124189,-1.1213973575849696
SLC35D2,0.1933738109160958,5.841506892499418,3.269476790741899,0.001134599269940509,0.009676244230845475,-1.1293884488456225
VDAC1,-0.2858408777951449,7.438006729823957,-3.268654171329507,0.0011378484153813492,0.00968624609079196,-1.1319374669232127
EEF1A2,-0.5073961180943805,5.472945945511079,-3.2612593103560132,0.0011674457964325274,0.00992009952706328,-1.1548237984588718
PON2,0.33456873881615584,7.530624932484014,3.259286096946859,0.0011754630995267725,0.009932370241262816,-1.1609222235234933
H1F0,-0.29940555312902595,7.7904336463149635,-3.2591395326014183,0.0011760606305007673,0.009932370241262816,-1.1613750538418612
HPS6,-0.16111671813624334,6.1049059054217345,-3.2589587693759836,0.00117679797498626,0.009932370241262816,-1.1619335191092812
ST3GAL1,-0.3249859035704964,5.080409076481147,-3.2585068602275937,0.0011786432142252754,0.009932370241262816,-1.1633295546564177
SUPT16H,-0.24178708312922526,7.169103322382496,-3.2582885692414374,0.0011795355013203858,0.009932370241262816,-1.1640038310924226
MNT,0.18521952377571324,7.354164504688362,3.2569203146590895,0.0011851426495881649,0.009949244781201778,-1.1682292219774553
ENPP4,-0.33270435038071366,5.749170498138473,-3.2559581758051825,0.0011891002943618342,0.009949244781201778,-1.1711994348040342
LAPTM4B,-0.41296428211299513,7.821551132584083,-3.2557163514986756,0.0011900969329610986,0.009949244781201778,-1.171945835722048
GAPDH,-0.42176895256854385,9.790299292742008,-3.2554841590654253,0.0011910546032990303,0.009949244781201778,-1.1726624570333657
ACSL5,0.25479587248104363,5.562704193003639,3.2552059083499167,0.0011922031795695163,0.009949244781201778,-1.1735211641024943
SLC24A6,0.14148037449670106,5.678438841886623,3.254240636513005,0.0011961956292258072,0.009964736804175697,-1.1764995310401911
PRPS2,-0.29582716572910334,6.628257482269566,-3.2536892078387423,0.0011984819398005242,0.009965986183902755,-1.1782005928522095
UBE2D3,-0.23530580901187426,7.938513390686776,-3.2527435381238887,0.0012024122583254712,0.00998087755353794,-1.1811171712368722
PLEKHB2,-0.23195826551611984,6.858264785045561,-3.25042335205005,0.001212105850440074,0.010043470323806297,-1.1882694795149007
MAPK9,-0.27249565718117985,6.727897094580775,-3.2492401313930865,0.0012170770820485867,0.010047200568310431,-1.191915028475325
NAT10,-0.18478823186844362,7.070046033204016,-3.249064409524282,0.0012178169748246175,0.010047200568310431,-1.1924563249799567
KIAA0196,-0.27111325758757543,7.307409544080609,-3.2487795560432597,0.001219017260806796,0.010047200568310431,-1.1933337321607551
GTF2A2,-0.22827897439477074,7.70831334986349,-3.2478883602286213,0.00122277956602295,0.010060435053786706,-1.1960783178911125
MRPL23,-0.23804611708773107,7.815065662680614,-3.2470426014353473,0.0012263599913897403,0.010072129154635807,-1.19868229957115
WDR61,-0.2712191719700419,6.157860710470672,-3.2405049823871095,0.0012543654649072547,0.01028403320525895,-1.2187886597025228
CHCHD7,-0.26129529340504654,5.965812758314364,-3.2384753940509436,0.0012631793647058646,0.010338125853250628,-1.2250226621158502
TM9SF3,-0.24519660980813568,8.136343831580074,-3.2372483158874505,0.0012685359643704957,0.010363783316617097,-1.2287898745943817
PFKFB3,-0.3762315102182506,7.826132812251771,-3.235285395118855,0.001277148481501608,0.010415905010847904,-1.2348133029644428
DBI,-0.27552827853273415,9.42750728603699,-3.2327131942451404,0.0012885161842108442,0.010490275740564726,-1.2427010235746074
SCRIB,-0.2582626651677978,6.789418376873523,-3.23104470909825,0.0012959399417561037,0.01053233419563105,-1.2478142326568342
PKIG,0.23577101042988519,7.55452156468525,3.2295054644258214,0.001302823726854204,0.010569865540478021,-1.2525291099722677
AGL,-0.3974281915377591,7.3048662760045575,-3.22214339697994,0.0013362184669331065,0.010804595236499,-1.2750498909988677
COPS7A,-0.21877863057209235,6.865903876753011,-3.222106391622965,0.0013363883068510016,0.010804595236499,-1.2751629659136574
BAP1,0.1517951204090831,5.750853292866326,3.2198473991588132,0.001346794072556705,0.01086988641605022,-1.2820632467312514
MRPL42,-0.26327886386314897,6.91750032818602,-3.2145818422421875,0.001371340718122386,0.011048885060519742,-1.2981291567605204
SMC5,-0.2617418098003839,5.482984598219222,-3.2126586927518646,0.001380408579707246,0.011088364957706603,-1.3039905984307465
HRASLS2,-0.34673493796525273,5.67480024818108,-3.2125347987748913,0.0013809946496093324,0.011088364957706603,-1.3043680904438686
PSMC3,-0.25580359364219446,7.06208750807921,-3.2108306328626757,0.0013890794364985175,0.0111341161018309,-1.3095590768854226
KCMF1,-0.17080638187221364,8.032229452750357,-3.20908616388775,0.001397400720973571,0.011167497956694502,-1.3148700687489479
STX10,-0.18548338528846092,6.855029927016336,-3.2087485630772927,0.00139901642057688,0.011167497956694502,-1.3158975634258008
CNN3,0.4070841090263347,7.118701768660436,3.20845436939178,0.0014004257887816256,0.011167497956694502,-1.3167928623901783
WDR12,-0.20799185122215547,6.635065100282536,-3.2067637514927934,0.0014085503547142282,0.011198769247010602,-1.321936261431806
SATB1,0.3598092017767714,7.331203594835347,3.206639650670409,0.0014091484561618913,0.011198769247010602,-1.3223137123970794
HSPG2,0.2794862976926553,6.2606790379498545,3.2041219566105323,0.0014213332274938444,0.011276393718127184,-1.3299681927937002
KRT17,0.4919226949936767,5.996191775004315,3.2032202936102343,0.0014257205906189746,0.011291997547092559,-1.3327080808689056
SF3B2,-0.15930844963634502,8.09192666429781,-3.197836016168499,0.0014521812449535202,0.011482077131708766,-1.349053781223243
RPS26,-0.24960733449512834,10.639762080242498,-3.1945510569374562,0.0014685470170635354,0.011591830515399987,-1.3590132581673453
NCF2,-0.3384152919096063,5.46430865830599,-3.192967120965037,0.0014764989625104443,0.011634911588025714,-1.3638119617883948
PTS,-0.21543714415687334,7.729681244550601,-3.1880223499343927,0.0015015801244202865,0.011812599123812204,-1.378777855842138
SEC61A1,-0.2849163635439055,7.2337612939930995,-3.1863257635708346,0.001510275904510574,0.011861005209666377,-1.3839075885555392
TMED9,-0.2721114087179817,8.443185945068436,-3.18392652063779,0.0015226525098572428,0.011938107493250482,-1.3911573346691952
ITPKC,-0.15855781348921957,5.791923587499201,-3.1832990800491308,0.0015259046018759534,0.01194353182508611,-1.3930523878541736
TFAM,-0.24590129371475003,5.869156615484634,-3.1794920200457497,0.0015457748906737268,0.012078793743706758,-1.4045430650471422
CCT7,-0.20422347040400937,8.085917969094787,-3.178751672109489,0.001549666640212954,0.012082219319875836,-1.406776077797673
RUVBL2,-0.2238227419473881,7.544809570699146,-3.1784237651701086,0.0015513932202798769,0.012082219319875836,-1.407764938910118
OSTM1,-0.24760339348702892,5.557480386465721,-3.173185619137257,0.0015792162907195925,0.012278406660344833,-1.4235481007056299
PRR13,-0.20233439049129678,8.661559733376173,-3.1717350387430545,0.001587002242940414,0.012304769061064546,-1.4279144170532714
TRIM24,-0.2411596562913723,6.260894734443958,-3.1715714891225244,0.0015878823097022201,0.012304769061064546,-1.4284065879759806
POLB,-0.2673796471697753,8.100133339840433,-3.167972820274706,0.0016073612197116192,0.012435058192296356,-1.439229866218148
SPINT2,-0.27201384547162943,10.035352138001626,-3.165804867000381,0.0016192021050214019,0.012491483286700685,-1.4457444124566559
TBK1,-0.1888312304476389,7.268048437833258,-3.1656574537861,0.001620010158296659,0.012491483286700685,-1.44618722193887
MTX2,-0.22967472196479816,6.814069268644186,-3.164163677227398,0.0016282193828624414,0.012534065051243052,-1.4506731996593158
EXOSC4,-0.2606477526786018,6.98969094316832,-3.160109948345752,0.0016506908818401543,0.012686116909035122,-1.4628366679635718
PRMT2,-0.240348822569847,6.243388390051591,-3.1538468766750722,0.0016859726022567048,0.012935957548565013,-1.4815997179106155
VCP,0.23556444081366082,7.987605662233756,3.1528471223439647,0.00169166844229712,0.012958346934837545,-1.484591467457248
SLC30A1,0.26645620659968094,7.572017761721727,3.151754462555611,0.0016979138745614147,0.012984865942342622,-1.4878601844113968
DUSP6,0.3613408686380696,6.880197486581373,3.1489541995755492,0.001714016812316953,0.013086560441012415,-1.496232225390104
TPMT,-0.20874237323678463,5.398196482606826,-3.1478821821419043,0.0017202186343770799,0.013096293670254429,-1.4994353641777014
STXBP2,0.22619238640892714,6.436308893302252,3.1473705690370566,0.0017231856978084836,0.013096293670254429,-1.5009636681911953
ID4,0.5310776671214484,5.8879333847923006,3.1469984354201235,0.001725346822676574,0.013096293670254429,-1.502075164269769
CLIC1,-0.18132643195590137,9.62822759394465,-3.1467964235042127,0.001726521030483703,0.013096293670254429,-1.5026784841585838
PPRC1,-0.13962557961690192,6.205617446668591,-3.1439393050216853,0.0017432072940945721,0.013201399394401266,-1.5112074105869215
ACO1,0.23872720397881045,5.4634582005336565,3.1431283878671543,0.001747970252939418,0.013216014959420397,-1.513626752332975
WAPAL,-0.2563277372377258,6.106074586778497,-3.141309750710506,0.0017586957428264826,0.013255512763205381,-1.519050391435802
RPS24,-0.19572137741485246,11.495858493243965,-3.1410057356975383,0.0017604945894529626,0.013255512763205381,-1.519956744941144
AHR,0.23302762735939084,6.963998703591537,3.1407990114588493,0.001761718738089461,0.013255512763205381,-1.520572998984587
ACTG2,0.5082629705857293,5.556262171000559,3.1379593200841627,0.0017786139788790757,0.01334178491298868,-1.529034266429897
PTK2,-0.2799328134470234,6.7177755641773524,-3.1375426003779436,0.0017811058494362824,0.01334178491298868,-1.5302753185912001
FMO2,0.3619519070947282,5.669018717606869,3.1374325211092366,0.001781764630394844,0.01334178491298868,-1.5306031240706988
MARCKS,-0.3550015233551692,7.4993703224768495,-3.134928546217309,0.0017968106994951138,0.013432887681321644,-1.5380567108669405
NR1D2,-0.2968772364409585,5.022040138744059,-3.129958375016305,0.0018270231456655145,0.013636900759247401,-1.5528343466019674
ASH2L,-0.25387758326417015,7.39207296608057,-3.123028908881022,0.001869926976561886,0.013934839210321404,-1.5733995617039387
ITSN1,0.26627521581223923,6.317318692622598,3.121497982434625,0.0018795299759144688,0.0139715896051874,-1.5779370754714979
YKT6,-0.2204324154234386,5.184940985332594,-3.1204642634863995,0.0018860398134177467,0.0139715896051874,-1.5809996960871455
CAND1,-0.26076253474683597,6.074822096695648,-3.1203544718820226,0.0018867324433011227,0.0139715896051874,-1.5813249201998056
TNFAIP8,0.31129252301191207,6.477055622269434,3.1203376688132396,0.0018868384675815781,0.0139715896051874,-1.5813746931831512
NOTCH2,0.27477312770513995,6.396389338434127,3.1191633882996417,0.001894261562768048,0.014003695653424086,-1.584852428907661
MRPL24,-0.2220921293502772,8.248420728723284,-3.118703178077699,0.0018971780606568108,0.014003695653424086,-1.5862150361784817
PSMD4,-0.2318208402741147,8.671111473048706,-3.117770347151611,0.0019031023909200147,0.014025233260097738,-1.588976398293652
PIK3CB,-0.2208007549427056,6.1841562426064325,-3.1162279630813208,0.0019129353109832786,0.014075462501162452,-1.5935404005760274
TFF3,-0.7513840681276935,7.663063615434118,-3.1140749324648236,0.001926739403005645,0.014154707582710762,-1.599907680077565
CSNK2A1,-0.23475068192668663,5.525805989141281,-3.1129836592022935,0.0019337710260118066,0.014184028044567731,-1.6031333353521475
SMC6,0.18928481504041045,6.032301596292505,3.1118605768991814,0.0019410322643061103,0.014200739305772734,-1.6064518695041246
KIF5B,-0.21329499053830442,6.023774198345423,-3.1116899633670787,0.001942137551357557,0.014200739305772734,-1.606955904485118
SNX6,-0.18423828337921366,6.76270436410571,-3.108668515686376,0.0019618076228670243,0.014322116683371938,-1.6158775773151879
CEBPA,0.27287562624721884,7.0004765731217935,3.1075421797319662,0.0019691870215411814,0.014335564861495396,-1.6192012506380378
ATP1A1,0.22662258134983118,8.606089388427808,3.1074494446591925,0.0019697957290929365,0.014335564861495396,-1.6194748479485233
NGFRAP1,-0.3395899091868139,9.433090002192525,-3.1055916611357692,0.0019820266435763264,0.01440210948953826,-1.6249542195395135
TRAPPC3,0.1985061860625075,7.88228220524978,3.1029169719826464,0.001999758484389428,0.014508356655795772,-1.6328374040259224
CFH,0.3751843826635574,6.001429486932039,3.1010946529475594,0.002011922997845559,0.01455786774520565,-1.6382046028331443
ACP1,-0.23961612450336126,6.91349819198354,-3.1009600571939178,0.002012824157697244,0.01455786774520565,-1.6386009007484281
ZCCHC10,0.2471808969552122,6.287657726511144,3.095608447905372,0.0020489571109843755,0.014796261490312866,-1.654344432469263
NFYB,-0.24469289151456752,5.494673212949336,-3.0917575404421016,0.0020753256352745958,0.014963514820024714,-1.6656568380127297
BRD1,-0.22248906731908463,6.611895575379553,-3.0885667265193293,0.0020974102426038065,0.0150878963303558,-1.6750198110210741
GCC2,0.2765378597721146,7.224010027001538,3.08833177045244,0.0020990449557129506,0.0150878963303558,-1.675708884332284
EIF5,-0.26781591964496965,6.974785338245825,-3.0855695067062867,0.002118351503681138,0.015199041901068768,-1.6838061703479044
EIF4G2,-0.2259934001588292,9.759397354619784,-3.0848313694803915,0.002123538199672825,0.015199041901068768,-1.6859687522511049
CNOT2,-0.21094551212345172,7.791514581006804,-3.084725658899984,0.0021242819548760636,0.015199041901068768,-1.6862784202334442
MAPK13,-0.2644362638403026,6.325625818058263,-3.0815807110431837,0.002146518901141164,0.015334625840464824,-1.6954865047252525
DYNLT1,-0.17354036058439307,9.944945309575054,-3.080502179958511,0.002154193984272986,0.015365924979561896,-1.6986422351172
NECAP2,0.16732987099140476,6.810851523079846,3.077587335479009,0.002175063060710668,0.01549109798200804,-1.7071655694114156
XBP1,-0.41432662192643854,9.714534096147759,-3.0768381435810865,0.0021804568896072116,0.015501338559370893,-1.7093550266822666
PLCD1,0.1492376302319082,6.670766217023674,3.0764651681384927,0.0021831467167216885,0.015501338559370893,-1.7104448267165377
CNIH4,-0.27046194963776127,7.676610069275634,-3.0754953399107503,0.0021901552075835216,0.01552746815102907,-1.7132779759605423
COX5A,-0.23387508288460723,8.652444778825725,-3.07019972381161,0.002228790051941748,0.01577739847087747,-1.7287327201646905
DNAJB14,-0.18689549987650575,6.387091575932407,-3.0683948392196343,0.0022421001948145615,0.015847571831530197,-1.7339941973365658
RANBP9,-0.2922691724887318,5.344737250902016,-3.067257969112786,0.002250521489649379,0.01588302987778268,-1.737306783073179
TP53I11,-0.2297581882241119,6.443859723696627,-3.0651223653604887,0.0022664194242737385,0.015971067393107236,-1.7435262355696173
NUMB,0.1834864212038175,5.274243647575888,3.0617205930676454,0.0022919561006689393,0.016126659441358375,-1.7534244314184386
PROSC,-0.28856441447801523,5.825851117076682,-3.059232504372588,0.002310800848753046,0.016234768011194216,-1.7606573129827208
FTH1,-0.25079597098040246,9.449813316511769,-3.0546083542658877,0.0023462024043440855,0.016457419938919974,-1.7740845742524884
MXD3,-0.14940370898804844,5.854275420035042,-3.0539981261796703,0.002350911185303338,0.016457419938919974,-1.7758550366962718
